Date,Open,High,Low,Close,Adj Close,Volume
2017-07-27,154.539993,154.559998,150.779999,152.139999,149.325912,48300
2017-07-28,151.199997,152.050003,151.199997,151.809998,149.002029,20600
2017-07-31,152.100006,152.100006,150.679993,150.869995,148.079407,29500
2017-08-01,151.429993,151.619995,151.169998,151.460007,148.658493,22000
2017-08-02,152.520004,152.589996,150.369995,151.419998,148.619263,31300
2017-08-03,151.509995,151.509995,150.679993,151.009995,148.216812,38600
2017-08-04,151.410004,151.580002,150.990005,151.210007,148.413162,26900
2017-08-07,151.509995,152.089996,151.509995,152.050003,149.237595,16100
2017-08-08,152.000000,152.899994,151.380005,151.720001,148.913727,18100
2017-08-09,150.440002,151.259995,150.419998,151.250000,148.452423,19600
2017-08-10,150.490005,150.490005,148.000000,148.009995,145.272324,32900
2017-08-11,148.229996,149.479996,148.009995,149.119995,146.361816,19800
2017-08-14,150.449997,151.690002,150.449997,151.550003,148.746841,22700
2017-08-15,151.889999,151.919998,151.339996,151.740005,148.933319,28200
2017-08-16,151.949997,152.539993,151.679993,152.020004,149.208145,14700
2017-08-17,151.639999,151.899994,149.100006,149.139999,146.381454,24800
2017-08-18,149.039993,149.979996,148.460007,149.000000,146.243988,24400
2017-08-21,149.050003,149.210007,148.059998,148.880005,146.126251,16600
2017-08-22,149.539993,151.179993,149.539993,151.029999,148.236450,17600
2017-08-23,150.229996,150.919998,150.110001,150.699997,147.912582,9100
2017-08-24,151.110001,151.110001,149.750000,150.509995,147.726089,28400
2017-08-25,151.070007,151.369995,150.240005,150.250000,147.470856,21200
2017-08-28,150.669998,150.809998,150.190002,150.600006,147.814423,19200
2017-08-29,149.330002,151.500000,149.330002,151.259995,148.462204,30800
2017-08-30,151.429993,152.789993,151.429993,152.750000,149.924637,22800
2017-08-31,153.059998,154.130005,153.059998,154.029999,151.180954,14700
2017-09-01,154.389999,154.559998,153.750000,153.949997,151.102478,21200
2017-09-05,153.460007,153.649994,151.710007,152.589996,149.767609,23500
2017-09-06,153.059998,153.149994,152.149994,152.919998,150.091522,35200
2017-09-07,153.259995,153.899994,152.979996,153.770004,150.925797,33100
2017-09-08,153.539993,153.539993,152.399994,152.529999,149.708710,12400
2017-09-11,153.649994,154.850006,153.649994,154.789993,151.926926,31500
2017-09-12,155.250000,155.250000,154.559998,155.199997,152.329315,19200
2017-09-13,154.889999,155.110001,154.580002,155.110001,152.241028,22800
2017-09-14,154.649994,155.029999,154.190002,154.649994,151.789520,405400
2017-09-15,154.660004,155.100006,154.119995,154.910004,152.044693,23900
2017-09-18,155.220001,155.600006,154.630005,154.990005,152.123230,16500
2017-09-19,155.289993,155.649994,155.039993,155.470001,152.594360,64100
2017-09-20,155.440002,155.440002,153.899994,154.850006,151.985809,25500
2017-09-21,154.779999,154.779999,153.669998,154.259995,151.406708,12600
2017-09-22,153.830002,154.449997,153.830002,154.419998,151.563751,22300
2017-09-25,153.820007,153.820007,151.309998,152.029999,149.217987,17000
2017-09-26,152.550003,152.820007,151.690002,152.070007,149.499130,43800
2017-09-27,152.940002,154.500000,152.940002,153.919998,151.317841,20900
2017-09-28,153.580002,154.199997,153.429993,154.179993,151.573425,15400
2017-09-29,154.470001,155.289993,154.259995,155.279999,152.654846,17000
2017-10-02,155.600006,156.110001,154.850006,155.610001,152.979294,33200
2017-10-03,155.750000,156.009995,155.580002,155.940002,153.303711,17200
2017-10-04,155.839996,156.229996,155.500000,156.070007,153.431519,27000
2017-10-05,156.679993,157.729996,156.610001,157.729996,155.063431,27700
2017-10-06,157.110001,158.259995,157.110001,158.250000,155.574646,15100
2017-10-09,158.600006,158.949997,158.350006,158.539993,155.859741,14200
2017-10-10,159.080002,159.110001,157.899994,158.570007,155.889236,18200
2017-10-11,158.600006,159.259995,158.529999,159.259995,156.567566,19700
2017-10-12,159.139999,159.919998,159.059998,159.460007,156.764206,38200
2017-10-13,160.179993,160.479996,160.130005,160.240005,157.531021,10300
2017-10-16,160.690002,160.850006,160.039993,160.529999,157.816101,10000
2017-10-17,160.169998,160.500000,160.149994,160.419998,157.707962,19300
2017-10-18,160.929993,161.110001,160.479996,160.820007,158.101196,19300
2017-10-19,159.809998,160.389999,159.250000,160.389999,157.678467,12800
2017-10-20,161.320007,161.660004,161.149994,161.259995,158.533768,34300
2017-10-23,161.779999,161.779999,160.440002,160.649994,157.934082,35300
2017-10-24,160.880005,161.470001,160.639999,161.190002,158.464935,25200
2017-10-25,161.039993,161.479996,159.539993,160.580002,157.865265,22900
2017-10-26,161.279999,161.630005,161.059998,161.320007,158.592728,35000
2017-10-27,164.220001,166.350006,164.179993,166.059998,163.252609,62900
2017-10-30,164.220001,166.820007,164.220001,166.479996,163.665512,29900
2017-10-31,166.910004,167.259995,166.529999,166.990005,164.166901,51700
2017-11-01,167.770004,168.020004,166.130005,166.899994,164.078400,32900
2017-11-02,166.910004,167.070007,165.919998,166.979996,164.157059,46700
2017-11-03,167.669998,168.199997,166.619995,168.089996,165.248291,20900
2017-11-06,168.259995,168.910004,168.259995,168.889999,166.034760,30200
2017-11-07,168.850006,168.860001,168.059998,168.410004,165.562927,13400
2017-11-08,168.460007,169.410004,168.009995,169.259995,166.398514,12100
2017-11-09,167.949997,168.050003,166.330002,167.960007,165.120499,21400
2017-11-10,167.589996,168.050003,167.429993,167.899994,165.061523,20500
2017-11-13,167.369995,168.229996,167.279999,167.979996,165.140152,11100
2017-11-14,167.600006,168.130005,167.059998,168.000000,165.159836,18600
2017-11-15,167.130005,167.350006,166.320007,166.500000,163.685181,18100
2017-11-16,167.779999,169.380005,167.779999,169.070007,166.211716,21000
2017-11-17,168.990005,168.990005,168.000000,168.250000,165.405563,17900
2017-11-20,168.479996,168.860001,168.320007,168.729996,165.877457,16500
2017-11-21,169.559998,170.679993,169.559998,170.639999,167.755203,15400
2017-11-22,170.729996,170.729996,170.199997,170.429993,167.548737,18700
2017-11-24,170.589996,171.610001,170.470001,171.600006,168.698959,14700
2017-11-27,171.600006,171.899994,171.339996,171.550003,168.649780,10400
2017-11-28,172.000000,172.320007,171.270004,171.860001,168.954559,31800
2017-11-29,171.669998,171.669998,166.660004,167.479996,164.648575,44900
2017-11-30,168.259995,169.149994,167.820007,168.899994,166.044617,31300
2017-12-01,167.949997,168.679993,165.399994,167.839996,165.002533,288300
2017-12-04,168.639999,169.000000,164.309998,164.610001,161.827118,511500
2017-12-05,164.250000,166.710007,163.639999,165.029999,162.240005,58400
2017-12-06,164.220001,166.360001,164.220001,165.910004,163.105164,16800
2017-12-07,166.210007,167.389999,166.070007,167.199997,164.373367,16200
2017-12-08,168.410004,168.839996,167.690002,167.789993,164.953369,13900
2017-12-11,167.949997,168.960007,167.750000,168.929993,166.074081,17500
2017-12-12,168.789993,169.289993,168.300003,168.449997,165.602219,15900
2017-12-13,169.089996,169.350006,168.539993,168.669998,165.818466,18400
2017-12-14,168.910004,169.660004,168.740005,168.800003,165.946259,18200
2017-12-15,169.309998,170.759995,168.910004,170.389999,167.509399,30000
2017-12-18,171.570007,172.179993,171.470001,172.130005,169.219971,147900
2017-12-19,171.580002,171.830002,170.520004,171.009995,168.340927,20900
2017-12-20,171.820007,171.910004,170.279999,170.789993,168.124344,35700
2017-12-21,171.009995,171.270004,170.199997,170.270004,167.612518,15000
2017-12-22,170.000000,170.039993,169.679993,169.949997,167.297485,16300
2017-12-26,169.089996,169.279999,168.479996,169.160004,166.519806,19400
2017-12-27,169.039993,169.710007,169.039993,169.500000,166.854507,10500
2017-12-28,169.929993,169.940002,169.500000,169.789993,167.139938,11000
2017-12-29,169.800003,169.800003,168.789993,168.789993,166.155563,11600
2018-01-02,169.619995,171.199997,169.490005,171.100006,168.429550,79600
2018-01-03,171.539993,173.270004,171.369995,173.199997,170.496735,83400
2018-01-04,173.850006,174.580002,173.669998,174.080002,171.363022,27500
2018-01-05,174.940002,176.039993,174.729996,175.949997,173.203812,68800
2018-01-08,175.889999,177.229996,175.889999,177.089996,174.326019,45200
2018-01-09,177.479996,177.500000,176.259995,176.660004,173.902756,22100
2018-01-10,175.649994,176.199997,175.149994,176.149994,173.400696,16000
2018-01-11,176.649994,177.500000,176.320007,177.500000,174.729660,13400
2018-01-12,177.309998,178.949997,177.259995,178.660004,175.871521,29300
2018-01-16,180.000000,180.679993,177.509995,178.130005,175.349823,33200
2018-01-17,179.029999,180.520004,178.500000,180.279999,177.466248,38200
2018-01-18,180.240005,181.059998,179.979996,180.649994,177.830460,23800
2018-01-19,181.110001,181.210007,180.300003,180.949997,178.125778,30300
2018-01-22,180.929993,182.720001,180.839996,182.720001,179.868149,28600
2018-01-23,183.479996,184.669998,183.479996,184.610001,181.728668,24300
2018-01-24,185.020004,185.309998,182.350006,183.240005,180.380051,36300
2018-01-25,184.419998,184.429993,182.649994,183.259995,180.399704,22900
2018-01-26,184.529999,186.100006,184.259995,186.100006,183.195404,25400
2018-01-29,185.940002,186.240005,184.770004,185.229996,182.338989,31800
2018-01-30,183.660004,184.410004,182.860001,183.669998,180.803345,30600
2018-01-31,184.929993,185.389999,183.940002,184.710007,181.827133,75400
2018-02-01,183.910004,185.860001,183.419998,184.199997,181.325073,33200
2018-02-02,183.000000,183.169998,180.080002,180.160004,177.348129,50000
2018-02-05,177.970001,181.350006,172.649994,172.979996,170.280228,86900
2018-02-06,170.320007,177.860001,169.190002,177.529999,174.759155,101100
2018-02-07,177.309998,179.169998,175.690002,175.690002,172.947906,56400
2018-02-08,176.470001,176.470001,168.320007,168.320007,165.692932,54000
2018-02-09,170.800003,172.690002,164.929993,171.350006,168.675613,64300
2018-02-12,173.259995,175.529999,172.000000,174.750000,172.022552,35300
2018-02-13,173.820007,175.889999,173.820007,175.529999,172.790390,31000
2018-02-14,174.759995,179.479996,174.759995,179.179993,176.383408,58000
2018-02-15,180.880005,182.279999,178.940002,182.279999,179.435074,42300
2018-02-16,181.809998,183.699997,181.690002,182.020004,179.179108,55000
2018-02-20,181.000000,183.990005,180.779999,182.649994,179.799255,160000
2018-02-21,183.360001,185.100006,181.889999,181.940002,179.100372,184100
2018-02-22,182.720001,183.320007,181.389999,181.960007,179.120041,22100
2018-02-23,183.289993,185.330002,182.929993,185.330002,182.437408,17300
2018-02-26,186.389999,188.050003,186.389999,188.029999,185.095306,32400
2018-02-27,188.369995,189.039993,186.500000,186.500000,183.589172,37500
2018-02-28,187.520004,188.449997,185.720001,185.729996,182.831177,37100
2018-03-01,185.919998,186.460007,181.080002,182.779999,179.927231,57100
2018-03-02,180.729996,185.070007,179.809998,184.880005,181.994476,113700
2018-03-05,184.080002,187.509995,183.509995,186.949997,184.032120,63800
2018-03-06,187.970001,188.500000,186.910004,187.759995,184.829483,42100
2018-03-07,186.350006,189.309998,186.350006,189.020004,186.069839,34600
2018-03-08,189.699997,190.110001,188.820007,189.559998,186.601395,35500
2018-03-09,191.139999,193.389999,191.119995,193.380005,190.361771,58900
2018-03-12,194.220001,194.800003,193.500000,194.149994,191.119766,60800
2018-03-13,195.059998,195.600006,191.350006,191.899994,188.904846,75700
2018-03-14,192.699997,193.110001,191.289993,192.100006,189.101776,61700
2018-03-15,192.199997,193.029999,191.240005,192.149994,189.150986,35900
2018-03-16,192.460007,192.899994,191.699997,191.899994,188.904846,26700
2018-03-19,190.080002,190.080002,186.399994,188.089996,185.154327,79900
2018-03-20,187.570007,189.070007,187.500000,188.710007,185.764679,38900
2018-03-21,188.360001,190.130005,187.350006,188.070007,185.134689,41100
2018-03-22,185.520004,186.479996,182.699997,182.699997,180.063873,50400
2018-03-23,182.660004,182.660004,177.860001,177.869995,175.303604,78500
2018-03-26,181.389999,184.710007,178.979996,184.559998,181.897064,102800
2018-03-27,185.820007,185.820007,176.679993,178.169998,175.599274,65000
2018-03-28,177.130005,178.259995,174.500000,175.660004,173.125473,78100
2018-03-29,176.750000,180.940002,175.000000,179.429993,176.841080,47600
2018-04-02,178.229996,178.320007,172.600006,174.339996,171.824554,97200
2018-04-03,175.940002,176.740005,173.419998,176.100006,173.559128,99100
2018-04-04,172.490005,178.889999,172.139999,178.419998,175.845657,81100
2018-04-05,180.160004,180.630005,178.509995,179.740005,177.146622,33300
2018-04-06,177.779999,179.220001,174.550003,175.080002,172.553848,67800
2018-04-09,176.550003,179.679993,176.050003,176.059998,173.519730,40300
2018-04-10,179.089996,181.179993,178.059998,180.520004,177.915359,43900
2018-04-11,179.660004,181.350006,179.559998,179.710007,177.117035,28500
2018-04-12,181.070007,182.750000,181.070007,182.149994,179.521851,32400
2018-04-13,183.259995,183.710007,180.360001,181.210007,178.595413,49200
2018-04-16,182.440002,183.139999,181.210007,182.419998,179.787949,41100
2018-04-17,184.100006,187.289993,183.850006,186.860001,184.163895,40900
2018-04-18,186.679993,187.479996,185.610001,186.830002,184.134323,43500
2018-04-19,185.869995,186.020004,184.520004,185.259995,182.586945,33600
2018-04-20,184.860001,184.860001,182.039993,182.699997,180.063873,27000
2018-04-23,183.580002,183.990005,181.350006,181.860001,179.236023,28000
2018-04-24,182.699997,183.139999,176.940002,177.869995,175.303604,146500
2018-04-25,178.289993,178.350006,175.000000,177.610001,175.047348,65700
2018-04-26,180.139999,182.320007,179.740005,181.789993,179.167068,40700
2018-04-27,184.589996,184.589996,180.820007,181.690002,179.068466,25500
2018-04-30,181.949997,183.369995,180.520004,180.899994,178.289871,31600
2018-05-01,180.490005,183.009995,180.080002,182.960007,180.320175,25300
2018-05-02,183.610001,184.440002,182.360001,182.550003,179.916077,25700
2018-05-03,181.789993,183.649994,180.259995,183.020004,180.379288,35100
2018-05-04,182.229996,186.440002,182.000000,186.070007,183.385284,73900
2018-05-07,186.899994,188.550003,186.610001,187.860001,185.149460,40300
2018-05-08,187.600006,188.470001,186.949997,188.309998,185.592911,39800
2018-05-09,188.919998,190.800003,188.509995,190.789993,188.037170,38800
2018-05-10,191.289993,192.750000,191.240005,192.679993,189.899933,51700
2018-05-11,192.339996,192.899994,191.500000,192.050003,189.278976,35900
2018-05-14,192.850006,193.429993,191.720001,191.809998,189.042450,29900
2018-05-15,190.660004,191.229996,189.160004,190.160004,187.416290,58500
2018-05-16,190.309998,191.470001,190.309998,191.009995,188.253983,40300
2018-05-17,190.429993,191.660004,189.380005,190.259995,187.514816,31100
2018-05-18,189.779999,190.350006,189.399994,189.490005,186.755936,23800
2018-05-21,191.139999,191.830002,190.050003,190.880005,188.125870,21800
2018-05-22,191.690002,191.800003,190.279999,190.449997,187.702087,32400
2018-05-23,189.110001,192.070007,189.000000,192.059998,189.288849,27300
2018-05-24,191.960007,192.419998,190.110001,191.910004,189.141037,23000
2018-05-25,192.050003,192.729996,191.770004,192.149994,189.377548,23700
2018-05-29,191.169998,192.210007,190.330002,191.139999,188.382126,41900
2018-05-30,192.149994,193.070007,191.949997,192.779999,189.998474,29100
2018-05-31,192.679993,194.220001,192.649994,192.899994,190.116745,27100
2018-06-01,193.940002,196.100006,193.940002,196.100006,193.270569,27700
2018-06-04,196.639999,197.869995,196.360001,197.789993,194.936172,92400
2018-06-05,198.229996,199.119995,198.190002,199.080002,196.207565,39700
2018-06-06,199.460007,200.000000,198.389999,200.000000,197.114288,42200
2018-06-07,200.130005,200.130005,196.580002,197.740005,194.886902,82300
2018-06-08,196.679993,198.160004,196.399994,197.979996,195.123444,30200
2018-06-11,197.970001,198.740005,197.580002,198.089996,195.231857,29000
2018-06-12,198.449997,199.449997,198.449997,199.429993,196.552521,21200
2018-06-13,199.750000,200.830002,199.130005,199.300003,196.424423,32400
2018-06-14,200.059998,201.240005,200.059998,200.860001,197.961868,47100
2018-06-15,200.250000,200.460007,198.960007,200.270004,197.380402,26200
2018-06-18,199.070007,200.899994,198.339996,200.820007,197.922470,39400
2018-06-19,198.539993,199.809998,196.979996,199.740005,196.858047,66600
2018-06-20,200.619995,201.770004,200.509995,200.720001,197.823898,39700
2018-06-21,201.440002,201.440002,198.550003,198.850006,195.980881,39600
2018-06-22,199.449997,199.449997,197.279999,198.279999,195.419098,19100
2018-06-25,196.179993,196.179993,191.199997,192.750000,189.968903,753000
2018-06-26,193.210007,194.850006,192.660004,193.630005,191.128708,35700
2018-06-27,194.539993,195.029999,190.490005,190.490005,188.029297,50600
2018-06-28,190.309998,193.419998,190.309998,192.940002,190.447632,40600
2018-06-29,193.789993,194.559998,192.880005,192.889999,190.398270,39100
2018-07-02,191.330002,194.949997,191.220001,194.949997,192.431641,74300
2018-07-03,195.520004,195.520004,192.610001,192.610001,190.121902,34800
2018-07-05,193.800003,195.300003,193.169998,195.229996,192.708054,32900
2018-07-06,195.509995,197.889999,194.830002,197.690002,195.136276,21800
2018-07-09,198.830002,199.419998,197.699997,199.419998,196.843918,24400
2018-07-10,199.639999,200.320007,199.259995,199.729996,197.149918,32300
2018-07-11,198.250000,199.830002,198.000000,198.979996,196.409592,42800
2018-07-12,199.949997,202.649994,199.949997,202.649994,200.032166,141500
2018-07-13,202.710007,202.759995,201.529999,202.320007,199.706451,30200
2018-07-16,202.339996,202.800003,201.589996,201.669998,199.064880,20600
2018-07-17,200.160004,203.639999,199.740005,203.339996,200.713287,31400
2018-07-18,203.369995,203.389999,202.279999,203.149994,200.525726,26700
2018-07-19,202.740005,202.880005,201.919998,202.259995,199.647217,30600
2018-07-20,202.919998,203.320007,201.910004,202.059998,199.449799,25200
2018-07-23,201.729996,202.839996,200.529999,202.740005,200.121033,25200
2018-07-24,204.880005,205.660004,202.490005,203.300003,200.673798,48000
2018-07-25,203.550003,206.490005,203.440002,206.490005,203.822601,65100
2018-07-26,202.779999,204.089996,202.679993,203.289993,200.663910,54700
2018-07-27,204.149994,204.149994,198.330002,199.649994,197.070953,67200
2018-07-30,199.720001,199.720001,194.570007,195.529999,193.004181,55800
2018-07-31,196.119995,197.419998,194.539993,196.229996,193.695129,38000
2018-08-01,197.080002,198.149994,196.369995,197.429993,194.879623,50300
2018-08-02,196.000000,200.570007,195.669998,200.410004,197.821152,286600
2018-08-03,196.000000,200.570007,196.000000,200.460007,197.870483,20000
2018-08-06,200.529999,202.240005,200.130005,202.220001,199.607742,35200
2018-08-07,203.179993,203.729996,202.770004,203.160004,200.535599,26400
2018-08-08,203.199997,204.169998,202.990005,204.089996,201.453598,19500
2018-08-09,203.830002,204.750000,203.770004,203.919998,201.285782,25000
2018-08-10,202.509995,203.279999,201.800003,202.419998,199.805161,86600
2018-08-13,202.580002,204.339996,201.940002,202.009995,199.400482,35300
2018-08-14,202.860001,203.520004,201.440002,203.220001,200.594818,23000
2018-08-15,201.960007,201.960007,199.169998,200.850006,198.255463,111200
2018-08-16,202.520004,202.610001,200.869995,201.100006,198.502213,31400
2018-08-17,200.580002,201.630005,199.520004,201.240005,198.640411,33900
2018-08-20,201.800003,201.800003,200.309998,201.380005,198.778610,19300
2018-08-21,201.779999,203.160004,201.779999,201.949997,199.341248,25700
2018-08-22,201.529999,203.509995,201.529999,203.250000,200.624420,18200
2018-08-23,203.029999,204.770004,203.029999,203.429993,200.802109,23300
2018-08-24,204.279999,205.940002,204.279999,205.940002,203.279739,30700
2018-08-27,207.039993,208.029999,206.830002,207.889999,205.204529,34200
2018-08-28,208.529999,208.660004,207.770004,208.279999,205.589508,27600
2018-08-29,208.740005,210.750000,208.740005,210.690002,207.968369,31900
2018-08-30,210.250000,211.580002,209.559998,210.100006,207.385971,35200
2018-08-31,209.779999,210.850006,209.779999,210.470001,207.751190,91700
2018-09-04,209.839996,210.300003,208.660004,210.270004,207.553772,81100
2018-09-05,209.750000,209.779999,205.690002,206.490005,203.822601,47700
2018-09-06,206.570007,206.580002,203.669998,205.059998,202.411087,28500
2018-09-07,203.660004,206.339996,203.660004,204.589996,201.947128,50900
2018-09-10,205.610001,205.610001,204.070007,205.160004,202.509796,32100
2018-09-11,204.380005,207.100006,204.380005,206.960007,204.286560,27500
2018-09-12,206.529999,206.529999,204.279999,206.500000,203.832458,26600
2018-09-13,207.660004,209.009995,207.630005,208.210007,205.520370,25300
2018-09-14,208.509995,209.220001,207.520004,208.210007,205.520370,28300
2018-09-17,207.869995,207.869995,204.660004,204.850006,202.203781,37800
2018-09-18,204.850006,207.490005,204.850006,206.600006,203.931168,46100
2018-09-19,206.610001,207.110001,204.619995,205.960007,203.299423,26400
2018-09-20,207.149994,208.500000,206.800003,208.190002,205.500641,59100
2018-09-21,209.080002,209.179993,207.000000,207.220001,204.543152,15900
2018-09-24,205.990005,208.130005,205.009995,208.059998,205.372345,28300
2018-09-25,207.970001,208.740005,207.479996,208.699997,206.004044,34700
2018-09-26,208.699997,209.860001,207.899994,207.899994,205.427948,29300
2018-09-27,208.690002,210.050003,208.690002,209.350006,206.860733,29200
2018-09-28,208.919998,210.270004,208.710007,209.380005,206.890381,17900
2018-10-01,210.529999,211.339996,209.210007,209.710007,207.216446,125000
2018-10-02,209.649994,210.509995,208.369995,208.800003,206.317291,45100
2018-10-03,209.660004,210.250000,209.020004,209.440002,206.949661,87300
2018-10-04,208.740005,208.740005,203.960007,205.199997,202.760071,49900
2018-10-05,205.130005,206.039993,200.710007,202.619995,200.210739,534800
2018-10-08,201.800003,202.520004,197.869995,200.160004,197.780029,54000
2018-10-09,199.610001,201.899994,199.490005,200.399994,198.017151,58000
2018-10-10,199.000000,199.000000,190.300003,190.470001,188.205261,155700
2018-10-11,189.580002,192.839996,186.529999,188.259995,186.021500,131900
2018-10-12,193.660004,194.660004,190.270004,194.100006,191.792053,1928400
2018-10-15,193.449997,193.559998,190.779999,191.460007,189.183472,66300
2018-10-16,193.699997,197.869995,193.410004,197.440002,195.092361,222700
2018-10-17,198.330002,198.399994,195.389999,197.160004,194.815674,40900
2018-10-18,196.399994,196.399994,191.779999,192.350006,190.062897,38500
2018-10-19,193.529999,195.309998,191.070007,191.589996,189.311905,50100
2018-10-22,192.550003,194.320007,191.240005,193.110001,190.813812,38000
2018-10-23,189.149994,193.130005,187.130005,192.250000,189.964066,102700
2018-10-24,191.910004,191.910004,182.940002,183.039993,180.863571,210200
2018-10-25,185.710007,190.770004,185.429993,189.779999,187.523422,109400
2018-10-26,184.149994,188.300003,181.839996,184.460007,182.266724,118200
2018-10-29,187.250000,188.250000,176.649994,180.320007,178.175919,147800
2018-10-30,179.080002,182.820007,178.539993,182.729996,180.557251,1134200
2018-10-31,185.830002,189.589996,185.830002,188.080002,185.843658,96200
2018-11-01,188.589996,190.800003,186.830002,190.660004,188.392960,64200
2018-11-02,190.160004,191.559998,186.910004,188.169998,185.932587,76400
2018-11-05,188.119995,188.119995,185.080002,187.199997,184.974121,73900
2018-11-06,187.179993,189.750000,187.020004,188.649994,186.406830,39000
2018-11-07,190.669998,194.500000,190.669998,194.479996,192.167542,56700
2018-11-08,193.759995,194.279999,192.509995,193.470001,191.169571,157400
2018-11-09,191.809998,192.389999,188.210007,189.899994,187.641998,71000
2018-11-12,188.449997,188.449997,183.000000,183.550003,181.367493,52900
2018-11-13,184.309998,186.619995,183.220001,183.869995,181.683716,105000
2018-11-14,185.910004,186.490005,181.339996,182.190002,180.023666,76200
2018-11-15,181.949997,186.509995,180.850006,186.050003,183.837784,68900
2018-11-16,183.889999,185.970001,183.339996,185.070007,182.869446,46900
2018-11-19,184.130005,184.850006,176.809998,177.199997,175.093018,75900
2018-11-20,172.770004,176.869995,171.520004,174.850006,172.770966,205200
2018-11-21,177.320007,178.259995,176.259995,176.610001,174.510025,69000
2018-11-23,174.940002,176.820007,174.940002,175.320007,173.235382,12000
2018-11-26,177.619995,179.800003,177.250000,179.679993,177.543518,57400
2018-11-27,178.600006,180.330002,177.820007,179.779999,177.642334,56600
2018-11-28,181.380005,186.199997,180.330002,186.190002,183.976135,51400
2018-11-29,185.630005,186.690002,184.039993,185.389999,183.185623,27100
2018-11-30,185.479996,187.149994,185.130005,187.130005,184.904922,33400
2018-12-03,191.839996,192.000000,189.679993,190.940002,188.669632,51500
2018-12-04,189.979996,190.419998,183.199997,183.419998,181.239029,114200
2018-12-06,179.360001,184.669998,178.610001,184.639999,182.444550,120400
2018-12-07,183.809998,185.199997,177.740005,178.639999,176.515869,103900
2018-12-10,178.119995,181.600006,177.070007,180.970001,178.818192,155100
2018-12-11,183.800003,183.800003,179.699997,181.100006,178.946640,115100
2018-12-12,184.000000,186.029999,183.080002,183.130005,180.952530,94800
2018-12-13,184.029999,184.759995,181.740005,182.940002,180.764771,60200
2018-12-14,180.610001,181.809998,178.449997,178.710007,176.585083,88700
2018-12-17,177.630005,178.580002,172.470001,173.729996,171.904724,163000
2018-12-18,175.279999,177.389999,174.279999,175.869995,174.022247,125700
2018-12-19,175.389999,178.080002,170.380005,171.820007,170.014832,314800
2018-12-20,170.979996,172.729996,166.389999,168.949997,167.174988,211300
2018-12-21,169.059998,170.229996,162.130005,162.940002,161.228119,158300
2018-12-24,161.270004,163.729996,159.300003,159.350006,157.675842,101000
2018-12-26,160.929993,169.639999,160.149994,169.509995,167.729050,165300
2018-12-27,167.149994,170.809998,164.050003,170.809998,169.015427,98300
2018-12-28,171.830002,173.539993,169.130005,170.529999,168.738373,124300
2018-12-31,172.360001,172.880005,170.460007,171.710007,169.905960,82000
2019-01-02,168.500000,173.770004,168.399994,172.899994,171.083466,108900
2019-01-03,169.789993,170.059998,165.520004,165.520004,163.781006,73500
2019-01-04,168.550003,174.089996,168.550003,173.429993,171.607895,69400
2019-01-07,173.710007,176.619995,173.679993,175.679993,173.834274,83100
2019-01-08,177.600006,178.190002,175.250000,177.800003,175.932007,59000
2019-01-09,178.529999,180.029999,178.199997,179.410004,177.525101,53000
2019-01-10,178.119995,180.289993,177.270004,180.240005,178.346359,43900
2019-01-11,179.190002,180.110001,178.919998,179.750000,177.861496,24700
2019-01-14,178.070007,178.869995,177.410004,178.139999,176.268417,25700
2019-01-15,178.960007,181.759995,178.960007,181.500000,179.593109,37900
2019-01-16,181.910004,183.000000,181.339996,181.619995,179.711853,38100
2019-01-17,180.899994,183.779999,180.899994,182.820007,180.899246,100100
2019-01-18,184.389999,186.100006,183.490005,185.130005,183.184998,45000
2019-01-22,183.789993,183.869995,180.160004,181.460007,179.553543,63200
2019-01-23,182.610001,183.429993,180.009995,181.710007,179.800919,29900
2019-01-24,182.169998,184.000000,182.169998,183.589996,181.661133,43200
2019-01-25,185.000000,186.880005,184.610001,186.479996,184.520798,36200
2019-01-28,183.919998,184.059998,182.690002,183.970001,182.037170,29400
2019-01-29,184.380005,184.380005,181.559998,181.809998,179.899857,25500
2019-01-30,184.419998,187.399994,183.759995,187.110001,185.144180,36500
2019-01-31,188.029999,190.369995,188.029999,189.529999,187.538742,36500
2019-02-01,188.940002,190.619995,188.940002,189.440002,187.449692,38900
2019-02-04,189.539993,192.199997,189.539993,192.100006,190.081772,31100
2019-02-05,192.619995,194.360001,192.619995,194.179993,192.139893,48400
2019-02-06,194.250000,194.639999,192.750000,193.710007,191.674866,58400
2019-02-07,191.830002,192.449997,189.710007,190.779999,188.775604,29000
2019-02-08,189.179993,191.669998,189.089996,191.529999,189.517746,32500
2019-02-11,192.479996,192.729996,191.509995,191.869995,189.854156,29600
2019-02-12,193.259995,194.990005,193.229996,194.789993,192.743469,61300
2019-02-13,195.600006,196.070007,194.889999,194.889999,192.842438,44600
2019-02-14,194.240005,195.869995,194.179993,195.270004,193.218430,24200
2019-02-15,196.750000,196.750000,195.250000,196.059998,194.000137,35000
2019-02-19,195.419998,197.000000,195.419998,196.419998,194.356369,31500
2019-02-20,196.710007,197.300003,195.250000,196.270004,194.207932,42700
2019-02-21,195.899994,196.330002,194.669998,195.550003,193.495514,52600
2019-02-22,196.559998,198.199997,196.559998,198.160004,196.078079,24000
2019-02-25,199.720001,200.339996,198.929993,199.020004,196.929031,45800
2019-02-26,198.460007,199.820007,198.460007,199.369995,197.275375,31400
2019-02-27,198.669998,199.500000,197.250000,199.270004,197.176422,27700
